id	class	flag	verdict	detail	pass
28068	other	feat	noise	context simplification internal	manual
28079	other	feat	dup	agent registration first-wins project priority — agent 注册序已有	manual
28080	other	feat	noise	LocalSessionInvocation internal	manual
28082	other	feat	noise	RemoteSessionInvocation internal	manual
28104	other	feat	noise	extensions uninstall alias minor	manual
28109	other	feat	dup	message queuing during compression — 队列已有	manual
28110	other	feat	noise	bot spend metric internal	manual
28120	other	feat	dup	Inquiry constraints — 约束防越权已有	manual
28127	other	feat	noise	topic narration default internal	manual
28132	other	feat	dup	@ recommendations file watcher — MonitorRegistry 已有	manual
28144	other	feat	dup	chat recording JSONL — audit JSONL 已有	manual
28158	other	feat	noise	ContextManager/Sidecar arch internal	manual
28163	other	feat	dup	ContextCompressionService — compaction 已有	manual
28173	other	feat	noise	topic tool discourage internal	manual
28176	other	feat	noise	experiment flags timeouts internal	manual
28183	other	feat	dup	browser read-only tool discovery — 工具分类已有	manual
28206	other	feat	noise	LegacyAgentSession internal	manual
28217	other	feat	dup	blocked task status — 任务态已有	manual
28221	other	feat	noise	content-utils internal	manual
28231	other	feat	noise	AgentLoopContext internal	manual
28246	other	feat	dup	webfetch stage1 — fetch 已有	manual
28249	other	feat	noise	trajectoryId internal	manual
28254	other	feat	dup	browser sensitive-action controls — browser 控制已有	manual
28256	other	feat	noise	AgentLoopContext migrate internal	manual
28257	other	feat	cand	fs tools JIT context discovery instrumentation — 即时上下文发现	manual
28259	other	feat	dup	TodoList display — todo 已有	manual
28274	other	feat	noise	thought signature retry internal	manual
28282	other	feat	dup	tracker CRUD tools — todo 已有	manual
28289	other	feat	boundary	@file autocomplete — their UI	manual
28295	other	feat	noise	fast ack hints internal	manual
28298	other	feat	boundary	custom footer — their UI	manual
28305	other	feat	noise	tracker SI changes internal	manual
28315	other	feat	noise	A2A normalization internal	manual
28333	other	feat	noise	ask_user evals internal	manual
28341	other	feat	noise	AgentLoopContext internal	manual
28352	other	feat	dup	task tracker foundation — todo 已有	manual
28356	other	feat	noise	include_pattern rename internal	manual
28359	other	feat	dup	generalist agent — agent 已有	manual
28361	other	feat	noise	A2A extraction internal	manual
28362	other	feat	dup	complexity-adaptive planning — plan 已有	manual
28366	other	feat	dup	multi-select plan options — plan 已有	manual
28369	other	feat	noise	error messages improve	manual
28373	other	feat	dup	parallel admission Kind.Agent — 并行工具已有	manual
28379	other	feat	noise	devtools monorepo internal	manual
28382	other	feat	cand	in-progress steering hints 2/2 — 运行中引导提示	manual
28383	other	feat	boundary	admin settings gating — their admin	manual
28385	other	feat	noise	TrueColor detection internal	manual
28395	other	feat	dup	parallel FC read-only tools — 并行已有	manual
28413	other	feat	dup	5-phase planning workflow — plan 已有	manual
28421	other	feat	dup	strict seatbelt profiles — sandbox 档已有	manual
28431	other	feat	dup	direct web fetch — fetch 已有	manual
28432	other	feat	dup	allow_multiple replace — edit 已有	manual
28449	other	feat	cand	in-progress steering hints 1/3 同上	manual
28451	other	feat	boundary	getUserTierName — their SaaS	manual
28455	other	feat	boundary	ask_user label limit — their UI	manual
28456	other	feat	dup	enter_plan_mode tool — plan mode 已有	manual
28460	other	feat	dup	planning artifacts — plan artifact 已有	manual
28461	other	feat	noise	verify-release macOS/Win internal	manual
28503	other	feat	dup	preserve EOL — 行尾保留已有	manual
28506	other	feat	noise	ToolConfirmationPayload union internal	manual
28512	other	feat	noise	tool name aliasing internal	manual
28530	other	feat	noise	disableLLMCorrection default internal	manual
28543	other	feat	noise	remove legacy settings internal	manual
28574	other	feat	dup	awaitConfirmation scheduler — scheduler 已有	manual
28578	other	feat	dup	generalist agent 同上	manual
28583	other	feat	noise	settings rename internal	manual
28598	other	feat	noise	stale-exempt labels internal	manual
28608	other	feat	noise	flash lite fallback internal	manual
28612	other	feat	dup	activate_skill tool — skills 已有	manual
28618	other	feat	boundary	admin extensions disabled — their admin	manual
28661	other	feat	noise	A2A client manager internal	manual
28676	other	feat	noise	Invocation constructors internal	manual
28697	other	feat	noise	GenerateContentConfigs resolve internal	manual
28703	other	feat	boundary	background color detect — their UI	manual
28714	other	feat	noise	error parsing internal	manual
28733	other	feat	noise	message bus default internal	manual
28739	other	feat	noise	maintainer labels stale internal	manual
28775	other	feat	noise	BaseLlmClient internal	manual
28791	other	feat	dup	interactive errors to recording — audit 已有	manual
28806	other	feat	boundary	first-request tip — their UI	manual
28816	other	feat	noise	surface adhesion internal	manual
28817	other	feat	noise	verticality normalize internal	manual
28840	other	feat	dup	2-stage loop detection — 环路检测已有	manual
28877	other	feat	noise	release channel detection internal	manual
28878	other	feat	boundary	issue triage workflow — their bot	manual
28906	other	feat	noise	venv yamllint internal	manual
28947	other	feat	noise	release confidence doc internal	manual
28948	other	feat	boundary	witty loading phrases — their UI	manual
28959	other	feat	noise	remove deprecated flags internal	manual
28980	other	feat	dup	generalized path correction — path 校正已有	manual
29069	other	feat	dup	content-based JSON retries — retry 已有	manual
29120	other	feat	boundary	status color threshold — their UI	manual
29131	other	feat	noise	ripgrep license internal	manual
29132	other	feat	boundary	IDE diff capabilities — their ext	manual
29134	other	feat	noise	rg re-download internal	manual
29148	other	feat	noise	bot-triaged label internal	manual
29151	other	feat	dup	large tool output to file+truncate — 输出截断已有	manual
29180	other	feat	noise	skip speaker check default internal	manual
29216	other	feat	noise	error messages informative internal	manual
29229	other	feat	noise	release process nightly internal	manual
29231	other	feat	noise	special chars file search internal	manual
29232	other	feat	noise	workspace path port file internal	manual
29236	other	feat	noise	error path type annotate internal	manual
29239	other	feat	boundary	license selection visibility — their UI	manual
29249	other	feat	dup	ChatRecordingService auto save — 会话记录已有	manual
29250	other	feat	noise	settings generic setter internal	manual
29252	other	feat	noise	/ide subcommands status internal	manual
29253	other	feat	noise	tools cleanup internal	manual
29259	other	feat	noise	genai dep bump	manual
29263	other	feat	dup	untrusted status in Footer — untrusted 标记已有	manual
29270	other	feat	noise	MockTools declarative internal	manual
29271	other	feat	noise	/about IDE name internal	manual
29289	other	feat	noise	node<20 warning	manual
29321	other	feat	noise	min node version	manual
29329	other	feat	noise	isCommandAllowed errors internal	manual
29349	other	feat	noise	DeclarativeTool internal	manual
29353	other	feat	boundary	fzf path completion — their UI	manual
29366	other	feat	noise	humorous phrases internal	manual
29379	other	feat	dup	infinite loop protection — 环路检测已有	manual
29394	other	feat	dup	per-command restrictions ShellTool — 命令级策略已有	manual
29397	other	feat	boundary	/stats breakdown — their CLI	manual
29403	other	feat	boundary	issue triage workflows — their bot	manual
29429	security-secrets	feat	noise	MessageBus injection internal	manual
29500	sandbox-exec	feat	noise	docker GHCR packaging internal	manual
29516	skills-plugins	feat	dup	extension loader path hardening — 路径校验已有	manual
29558	skills-plugins	feat	noise	string-reviewer guidelines internal	manual
29577	skills-plugins	feat	noise	skills promotion cleanup internal	manual
29590	skills-plugins	feat	dup	refresh agents after ext load — ext 热载已有	manual
29665	skills-plugins	feat	noise	extension explore subcommand	manual
29738	approval-gate	feat	boundary	tool confirmation UI — their CLI	manual
29822	approval-gate	feat	boundary	AskUser confirmation reuse — their UI	manual
29853	approval-gate	feat	boundary	confirmation labels — their UI	manual
29881	approval-gate	feat	boundary	loop detection disable dialog — their UI	manual
29883	approval-gate	feat	noise	Tool Confirmation bus internal	manual
29910	remote-cloud	feat	boundary	caretaker cloud run — their backend	manual
29917	remote-cloud	feat	boundary	inline agentCardJson remote agents — their remote	manual
29944	remote-cloud	feat	boundary	remote experiments config — their remote	manual
30114	perf	feat	noise	Clearcut startup logging internal	manual
30127	perf	feat	noise	startup profiler internal	manual
30145	git-pr-ci	feat	boundary	caretaker egress octokit — their bot	manual
30157	git-pr-ci	feat	noise	Auto modes merge internal	manual
30186	git-pr-ci	feat	boundary	scroll momentum — their UI	manual
30195	git-pr-ci	feat	dup	JIT context cap at git root — JIT 上下文界已有	manual
30222	git-pr-ci	feat	boundary	markdown table wrap — their UI	manual
30287	git-pr-ci	feat	noise	release env vars internal	manual
30289	git-pr-ci	feat	noise	npx run testing internal	manual
30294	git-pr-ci	feat	noise	smoke testing CI internal	manual
30321	git-pr-ci	feat	noise	workflow configs internal	manual
30324	git-pr-ci	feat	noise	setup-github gitignore internal	manual
30327	git-pr-ci	feat	noise	self-assign workflow internal	manual
30333	git-pr-ci	feat	boundary	issue triage — their bot	manual
30349	git-pr-ci	feat	boundary	/setup-github — their workflow	manual
30634	file-edit	feat	noise	patch release automate internal	manual
30679	memory-context	feat	boundary	ASCII header redesign — their UI	manual
30686	memory-context	feat	dup	summarize after plan — plan 摘要已有	manual
30702	memory-context	feat	dup	granular memory loaders JIT — memory loader 已有	manual
30715	memory-context	feat	noise	ClearcutLogger leak internal	manual
30725	api-sdk	feat	noise	acp /help — their protocol	manual
30727	api-sdk	feat	noise	User-Agent differentiate internal	manual
30732	api-sdk	feat	dup	acp set_mode — mode 接口已有	manual
30733	api-sdk	feat	noise	sdk bootstrap internal	manual
30735	api-sdk	feat	noise	ToolKind mapping internal	manual
30736	api-sdk	feat	dup	dynamic system instructions — system msg 已有	manual
30760	cli-flags	feat	noise	/commands list — their CLI	manual
30762	cli-flags	feat	noise	/agents refresh logging internal	manual
30773	cli-flags	feat	noise	loadingPhrases off internal	manual
30777	cli-flags	feat	noise	LegacyAgentSession migrate internal	manual
30778	cli-flags	feat	noise	topic summary priority internal	manual
30782	cli-flags	feat	noise	ctrl+g keybind change	manual
30791	cli-flags	feat	noise	AgentLoopContext threading internal	manual
30793	cli-flags	feat	noise	ask_user exclude ACP internal	manual
30803	cli-flags	feat	boundary	Clearcut billing instrumentation — their SaaS	manual
30824	cli-flags	feat	noise	/tools desc subcommand internal	manual
30828	cli-flags	feat	noise	gemma settings hide internal	manual
30829	cli-flags	feat	noise	extensions parallel load internal	manual
30836	cli-flags	feat	boundary	Alt+D word delete — their UI	manual
30839	cli-flags	feat	noise	loading phrases enum internal	manual
30847	cli-flags	feat	boundary	Ctrl-Z suspension — their env	manual
30874	cli-flags	feat	boundary	plan placeholder — their UI	manual
30875	cli-flags	feat	dup	disable loop detection setting — 环路检测配置已有	manual
